Frame,X1,Y1,Z1,X2,Y2,Z2,X3,Y3,Z3,X4,Y4,Z4,X5,Y5,Z5,X5',Y5',Z5',yz_combined_velocity,X5'',Y5'',Z5'',yz_combined_acceleration
882,-199.405,121.835,131.887,-191.763,113.391,116.177,-185.9,95.5558,97.2001,-196.273,107.402,77.6205,-193.851,95.478,62.2873,4.68642,82.4876,7.1086,82.79333516,-35.1667,94.4734,-83.4838,130.8872223
883,-199.368,122.187,132.145,-191.81,113.842,116.359,-185.951,96.1343,97.3468,-196.246,108.124,77.8227,-193.812,96.3119,62.3993,3.96967,83.3921,11.196,84.14031589,-71.6746,90.4501,408.739,424.7187764
884,-199.45,122.602,132.365,-191.818,114.285,116.575,-186.026,96.7325,97.4509,-196.265,108.855,78.0121,-193.814,97.1531,62.457,-0.216067,84.1245,5.7701,84.3221534,-418.574,73.2392,-542.589,689.1813962
885,-199.457,122.98,132.577,-191.928,114.771,116.734,-186.075,97.2467,97.5859,-196.302,109.572,78.2125,-193.822,97.9865,62.5391,-0.844896,83.334,8.21054,83.73749771,-62.8829,-79.0507,244.044,264.1225969
886,-199.647,123.402,132.781,-191.986,115.185,116.932,-186.22,97.8042,97.7471,-196.318,110.256,78.4045,-193.835,98.7795,62.6082,-1.24276,79.304,6.91116,79.60457618,-39.7861,-403.002,-129.938,425.2968723
887,-199.726,123.797,132.951,-192.064,115.627,117.11,-186.349,98.352,97.8753,-196.39,110.914,78.5748,-193.852,99.5601,62.6748,-1.75387,78.0553,6.6638,78.33923722,-51.111,-124.872,-24.7359,137.1758559
888,-199.773,124.188,133.111,-192.18,116.123,117.251,-186.461,98.8867,97.9613,-196.456,111.584,78.7328,-193.86,100.322,62.7725,-0.804663,76.2232,9.76473,76.84612007,94.9204,-183.21,310.093,372.4694015
889,-199.818,124.598,133.28,-192.216,116.528,117.382,-186.535,99.4587,98.0366,-196.459,112.289,78.8655,-193.864,101.102,62.8329,-0.403821,77.9323,6.0387,78.16590869,40.0841,170.916,-372.604,411.8892508
890,-199.874,124.977,133.409,-192.25,116.983,117.482,-186.539,99.9761,98.1179,-196.47,112.964,78.9989,-193.888,101.884,62.902,-2.40058,78.2005,6.90818,78.50503902,-199.676,26.8221,86.9483,219.4309388
891,-199.934,125.378,133.524,-192.346,117.454,117.577,-186.669,100.528,98.147,-196.513,113.62,79.1406,-193.89,102.641,62.9957,-0.146031,75.7426,9.37134,76.32013803,225.455,-245.795,246.316,414.628401
892,-199.975,125.688,133.651,-192.341,117.85,117.693,-186.667,101.036,98.2281,-196.459,114.214,79.3516,-193.896,103.395,63.0651,-0.581145,75.4133,6.93873,75.73184133,-43.5114,-32.9316,-243.261,249.3063303
893,-199.917,126.034,133.774,-192.368,118.248,117.796,-186.675,101.53,98.3298,-196.426,114.836,79.5296,-193.89,104.156,63.1645,0.528991,76.0496,9.93907,76.69632829,111.014,63.628,300.035,326.180367
894,-199.944,126.35,133.935,-192.36,118.601,117.917,-186.698,102.023,98.4019,-196.516,115.45,79.7416,-193.928,104.936,63.246,-3.72678,78.0806,8.15317,78.50512262,-425.577,203.103,-178.59,504.2429966
895,-199.862,126.696,134.091,-192.308,119.011,118.064,-186.71,102.592,98.4596,-196.525,116.113,79.9604,-193.912,105.709,63.3344,1.55866,77.2662,8.84533,77.77085267,528.544,-81.4348,69.2159,539.2413443
896,-199.782,127.082,134.221,-192.233,119.419,118.191,-186.709,103.111,98.5541,-196.556,116.789,80.1539,-193.915,106.509,63.4331,-0.315905,79.9887,9.86829,80.59513183,-187.457,272.244,102.296,346.0077947
897,-199.62,127.46,134.412,-192.197,119.84,118.335,-186.684,103.625,98.6145,-196.546,117.457,80.3088,-193.898,107.305,63.4834,1.67638,79.6355,5.02989,79.79418935,199.229,-35.3158,-483.841,524.4440041
898,-199.545,127.848,134.581,-192.075,120.284,118.479,-186.656,104.197,98.6829,-196.475,118.094,80.4753,-193.884,108.101,63.5559,1.43498,79.5357,7.24494,79.86499064,-24.1399,-9.98378,221.506,223.0410695
899,-199.417,128.198,134.794,-191.998,120.725,118.683,-186.588,104.766,98.7911,-196.363,118.7,80.651,-193.823,108.876,63.6433,6.08861,77.5456,8.74177,78.03677737,465.363,-199.005,149.682,527.7977008
900,-199.315,128.578,134.986,-191.943,121.197,118.825,-186.555,105.286,98.8907,-196.309,119.353,80.8349,-193.83,109.672,63.6758,-0.64373,79.5864,3.24771,79.65263765,-673.234,204.071,-549.406,892.6006636
901,-199.187,128.869,135.225,-191.84,121.615,118.992,-186.48,105.812,98.9615,-196.272,120.052,80.9807,-193.822,110.454,63.7541,0.812113,78.1566,7.82981,78.54782014,145.584,-142.977,458.211,501.5919099
902,-199.085,129.227,135.424,-191.779,122.057,119.139,-186.507,106.408,99.0186,-196.257,120.741,81.1271,-193.79,111.236,63.8414,3.15607,78.2184,8.73804,78.70496453,234.395,6.18398,90.8226,251.4517892
903,-199.01,129.594,135.659,-191.662,122.477,119.328,-186.393,106.971,99.0861,-196.246,121.42,81.282,-193.794,112.017,63.9197,-0.378489,78.0895,7.82162,78.48023796,-353.456,-12.8895,-91.6421,365.3704389
904,-198.876,129.921,135.884,-191.563,122.958,119.499,-186.308,107.518,99.1786,-196.241,122.079,81.4343,-193.776,112.786,63.9896,1.7792,76.9138,6.99908,77.23159814,215.769,-117.57,-82.2544,259.1230453
905,-198.793,130.271,136.135,-191.44,123.34,119.713,-186.29,108.049,99.2845,-196.163,122.693,81.6107,-193.781,113.535,64.0668,-0.521541,74.8962,7.7121,75.29221248,-230.074,-201.762,71.3021,314.206842
906,-198.595,130.59,136.364,-191.364,123.77,119.9,-186.225,108.545,99.3911,-196.005,123.245,81.7963,-193.771,114.282,64.1025,0.980496,74.7293,3.57628,74.81482512,150.204,-16.6893,-413.582,440.3292462
907,-198.507,130.917,136.592,-191.227,124.143,120.086,-186.191,109.043,99.4961,-195.993,123.859,81.9329,-193.733,115.02,64.1808,3.84003,73.7868,7.83056,74.20114234,285.953,-94.2498,425.428,521.1920243
908,-198.449,131.217,136.805,-191.186,124.558,120.268,-186.158,109.536,99.5503,-195.998,124.525,82.04,-193.694,115.762,64.2475,3.92348,74.1862,6.66529,74.48502105,8.34465,39.9351,-116.527,123.4624928
909,-198.362,131.481,137.047,-191.107,124.881,120.465,-186.118,110.047,99.6127,-195.976,125.167,82.1942,-193.739,116.533,64.2944,-4.48525,77.1508,4.6961,77.29359156,-840.872,296.459,-196.919,913.0885782
910,-198.283,131.738,137.256,-191.064,125.256,120.616,-186.112,110.516,99.699,-195.905,125.778,82.375,-193.751,117.326,64.3722,-1.20699,79.2287,7.77692,79.60946796,327.826,207.797,308.082,495.5441436
911,-198.233,132.027,137.498,-191.008,125.637,120.833,-186.112,111.04,99.8122,-195.918,126.396,82.522,-193.79,118.127,64.4226,-3.89367,80.1243,5.03436,80.28230335,-268.668,89.556,-274.256,394.2323235
912,-198.146,132.324,137.703,-191.018,126.022,121.012,-186.114,111.567,99.8929,-195.898,127.035,82.6852,-193.776,118.896,64.4962,1.33067,76.884,7.36117,77.23558946,522.435,-324.026,232.682,657.3219082
913,-198.095,132.596,137.928,-190.927,126.378,121.221,-186.095,112.053,99.9911,-195.864,127.667,82.8523,-193.801,119.675,64.6005,-2.50638,77.9793,10.4278,78.67344051,-383.705,109.524,306.666,503.2584516
914,-198.005,132.866,138.139,-190.882,126.757,121.37,-186.078,112.6,100.067,-195.944,128.279,82.997,-193.82,120.444,64.6681,-1.84476,76.8483,6.76438,77.14543441,66.1612,-113.1,-366.345,389.0727097
915,-197.959,133.16,138.32,-190.824,127.143,121.513,-186.107,113.134,100.138,-195.958,128.953,83.1394,-193.824,121.194,64.7349,-0.378489,75.0482,6.68243,75.34512057,146.627,-180.006,-8.19564,232.3118716
916,-197.882,133.479,138.467,-190.767,127.501,121.656,-186.075,113.591,100.21,-196.012,129.559,83.2824,-193.856,121.937,64.8029,-3.23355,74.216,6.7994,74.5268173,-285.506,-83.223,11.6974,297.6181663
917,-197.762,133.746,138.637,-190.712,127.882,121.765,-186.085,114.098,100.273,-195.95,130.116,83.4429,-193.885,122.662,64.8649,-2.88337,72.5806,6.20112,72.84502307,35.0177,-163.54,-59.8282,177.6259678
918,-197.658,134.004,138.762,-190.627,128.207,121.864,-186.1,114.574,100.282,-195.944,130.712,83.5481,-193.899,123.387,64.9241,-1.43498,72.4301,5.91278,72.67104205,144.839,-15.0502,-28.8337,148.4460397
919,-197.513,134.232,138.913,-190.578,128.532,121.964,-186.02,114.971,100.304,-195.968,131.301,83.66,-193.879,124.094,64.9914,2.03252,70.75,6.73309,71.06966301,346.75,-168.011,82.0309,393.9445737
920,-197.372,134.436,139.042,-190.412,128.774,122.077,-186.019,115.389,100.323,-195.895,131.835,83.8085,-193.898,124.801,65.033,-1.96546,70.6844,4.16487,70.80699503,-399.798,-6.55651,-256.822,475.2251764
921,-197.16,134.595,139.19,-190.289,129.017,122.164,-185.944,115.743,100.371,-195.81,132.324,83.9682,-193.895,125.504,65.0957,0.299513,70.3119,6.26743,70.59067899,226.498,-37.2529,210.255,311.2816853
922,-196.924,134.734,139.339,-190.151,129.215,122.281,-185.916,116.115,100.397,-195.829,132.874,84.1102,-193.877,126.201,65.1766,1.88351,69.73,8.08611,70.19727968,158.399,-58.189,181.869,248.0978357
923,-196.75,134.853,139.469,-190.001,129.436,122.404,-185.874,116.47,100.432,-195.774,133.415,84.2705,-193.907,126.94,65.2253,-3.0458,73.8531,4.87268,74.01367029,-492.93,412.315,-321.344,718.5023385
924,-196.533,134.977,139.609,-189.862,129.627,122.503,-185.825,116.88,100.44,-195.696,133.914,84.4126,-193.892,127.682,65.2845,1.4782,74.1914,5.91651,74.42693682,452.399,33.8256,104.383,465.5156679
925,-196.325,135.152,139.722,-189.662,129.832,122.597,-185.728,117.229,100.456,-195.583,134.47,84.5574,-193.917,128.457,65.3468,-2.51532,77.5248,6.23688,77.77527427,-399.351,333.339,32.0375,521.1741662
926,-196.082,135.328,139.85,-189.548,130.1,122.69,-185.722,117.699,100.449,-195.589,135.12,84.6625,-193.927,129.239,65.3825,-0.905991,78.1968,3.56734,78.27812878,160.933,67.2042,-266.954,318.8734437
927,-195.861,135.533,140.003,-189.388,130.421,122.775,-185.648,118.109,100.459,-195.532,135.678,84.7717,-193.923,129.99,65.4294,0.363588,75.1123,4.69163,75.25868058,126.958,-308.454,112.429,351.9978465
928,-195.682,135.808,140.08,-189.235,130.719,122.856,-185.599,118.591,100.452,-195.424,136.247,84.8972,-193.893,130.739,65.4817,3.03239,74.8485,5.22733,75.03081321,266.88,-26.3751,53.5697,273.47814
929,-195.468,136.016,140.228,-189.089,131.052,122.937,-185.541,119.08,100.437,-195.35,136.831,84.9939,-193.864,131.494,65.5273,2.88188,75.5519,4.55901,75.68932663,-15.0502,70.3335,-66.8317,98.18241119
930,-195.352,136.275,140.357,-189.005,131.399,123.007,-185.517,119.525,100.434,-195.365,137.443,85.0967,-193.878,132.245,65.5759,-1.42008,75.0259,4.8615,75.18324184,-430.197,-52.6011,30.2494,434.4552459
931,-195.109,136.483,140.492,-188.832,131.675,123.096,-185.41,119.98,100.429,-195.327,138.048,85.1736,-193.907,133.011,65.5954,-2.88039,76.6844,1.94758,76.70912769,-146.031,165.85,-291.392,365.7055826
932,-194.909,136.711,140.613,-188.696,131.98,123.175,-185.36,120.424,100.425,-195.185,138.592,85.2823,-193.923,133.767,65.6446,-1.63317,75.5951,4.92334,75.75525342,124.723,-108.927,297.576,340.5471977
933,-194.705,136.925,140.713,-188.544,132.283,123.277,-185.279,120.841,100.448,-195.128,139.166,85.3881,-193.905,134.539,65.6543,1.809,77.1239,0.96783,77.12997242,344.217,152.886,-395.551,546.1868414
934,-194.444,137.1,140.83,-188.32,132.529,123.378,-185.242,121.303,100.431,-195.019,139.748,85.4649,-193.91,135.328,65.6746,-0.542402,78.9553,2.02805,78.981342,-235.14,183.135,106.022,316.3382878
935,-194.238,137.333,140.903,-188.143,132.824,123.428,-185.159,121.751,100.399,-194.943,140.407,85.5256,-193.908,136.116,65.7052,0.244379,78.7422,3.05995,78.80163295,78.6781,-21.3087,103.191,131.5016601
936,-193.97,137.564,140.981,-187.952,133.126,123.464,-185.092,122.207,100.33,-194.838,141.03,85.6019,-193.861,136.892,65.7556,4.68493,77.6857,5.03957,77.84899004,444.055,-105.649,197.962,497.5294038
937,-193.674,137.772,141.039,-187.728,133.404,123.508,-185.023,122.639,100.29,-194.769,141.64,85.6759,-193.815,137.697,65.7976,4.63575,80.4886,4.20362,80.59829496,-4.91738,280.291,-83.5955,292.5327895
938,-193.392,137.981,141.13,-187.503,133.712,123.537,-184.905,123.119,100.241,-194.661,142.253,85.7456,-193.783,138.532,65.8172,3.20375,83.4376,1.95876,83.46058851,-143.2,294.894,-224.486,397.319362
939,-193.122,138.23,141.217,-187.303,134.017,123.598,-184.829,123.616,100.193,-194.567,142.904,85.8101,-193.786,139.324,65.8345,-0.351667,79.2027,1.73524,79.22170628,-355.542,-423.491,-22.3517,553.4025111
940,-192.856,138.389,141.328,-187.069,134.311,123.655,-184.711,124.053,100.185,-194.497,143.531,85.8774,-193.739,140.087,65.8599,4.73857,76.3446,2.54065,76.38686308,509.024,-285.804,80.5408,589.3014334
941,-192.574,138.562,141.397,-186.842,134.52,123.708,-184.598,124.46,100.132,-194.369,144.075,85.9409,-193.684,140.829,65.885,5.45382,74.2331,2.50563,74.27537491,71.5256,-211.149,-3.50177,222.9620462
942,-192.305,138.714,141.414,-186.652,134.735,123.716,-184.468,124.812,100.081,-194.244,144.594,86.0231,-193.624,141.583,65.9009,6.02752,75.3894,1.58548,75.40606991,57.3695,115.633,-92.0147,158.5211508
943,-192.003,138.828,141.427,-186.427,134.905,123.71,-184.412,125.199,99.9677,-194.109,145.179,86.0468,-193.579,142.356,65.9169,4.46439,77.2834,1.60635,77.30009234,-156.313,189.394,2.08616,245.5772654
944,-191.781,138.948,141.413,-186.187,135.081,123.659,-184.332,125.547,99.8859,-193.985,145.703,86.0912,-193.516,143.099,65.9483,6.33597,74.2555,3.13893,74.32181484,187.159,-302.792,153.258,387.5558039
945,-191.538,139.063,141.394,-186.028,135.291,123.616,-184.241,125.902,99.7975,-193.798,146.174,86.1617,-193.508,143.846,65.9467,0.785291,74.7547,-0.157952,74.75486687,-555.068,49.9189,-329.688,647.5234039
946,-191.258,139.185,141.381,-185.875,135.442,123.584,-184.205,126.259,99.6952,-193.756,146.744,86.1979,-193.534,144.632,65.9483,-2.57492,78.5202,0.161678,78.52036645,-336.021,376.552,31.963,505.6907697
947,-191.056,139.34,141.36,-185.737,135.643,123.565,-184.211,126.655,99.6156,-193.724,147.332,86.2438,-193.549,145.441,65.9456,-1.55568,80.9357,-0.273436,80.93616189,101.924,241.548,-43.5114,265.7577468
948,-190.897,139.446,141.386,-185.601,135.854,123.558,-184.147,127.046,99.5203,-193.64,147.899,86.294,-193.516,146.226,65.9642,3.38405,78.471,1.86041,78.49305043,493.973,-246.465,213.385,591.8508927
949,-190.713,139.567,141.42,-185.449,136.047,123.552,-184.125,127.441,99.4599,-193.538,148.449,86.3623,-193.479,147.005,66.0034,3.62992,77.9256,3.91752,78.02400976,24.5869,-54.5382,205.711,214.2333924
950,-190.563,139.67,141.442,-185.401,136.23,123.538,-184.131,127.797,99.405,-193.45,149.021,86.3901,-193.427,147.756,66.041,5.22435,75.0899,3.7618,75.18406893,159.442,-283.569,-15.5717,325.6925037
951,-190.437,139.745,141.474,-185.282,136.355,123.56,-184.138,128.102,99.3616,-193.367,149.481,86.4518,-193.414,148.483,66.0793,1.29491,72.7534,3.83034,72.8541606,-392.944,-233.65,6.85453,457.2136199
952,-190.292,139.833,141.509,-185.206,136.482,123.593,-184.114,128.429,99.3227,-193.219,149.919,86.5197,-193.41,149.214,66.088,0.37998,73.0768,0.864267,73.08191059,-91.4931,32.3355,-296.608,312.0783196
953,-190.202,139.88,141.557,-185.14,136.605,123.623,-184.158,128.746,99.2909,-193.165,150.384,86.5499,-193.404,149.938,66.1252,0.590086,72.4107,3.72157,72.50627254,21.0106,-66.6082,285.73,294.1423644
954,-190.119,139.893,141.629,-185.144,136.719,123.67,-184.206,129.065,99.2607,-193.077,150.851,86.623,-193.421,150.662,66.1681,-1.64062,72.4316,4.29004,72.55853583,-223.07,2.08616,56.8479,230.2091673
955,-190.066,139.894,141.683,-185.136,136.799,123.713,-184.274,129.382,99.2133,-193.045,151.394,86.6754,-193.44,151.43,66.2067,-1.92523,76.7604,3.86313,76.85754863,-28.4612,432.879,-42.6918,435.9092318
956,-190.006,139.844,141.728,-185.098,136.853,123.736,-184.32,129.711,99.138,-193.084,151.969,86.7137,-193.427,152.214,66.237,1.35005,78.4203,3.03388,78.47896457,327.528,165.999,-82.925,376.4396557
957,-189.911,139.738,141.76,-185.082,136.86,123.763,-184.348,129.965,99.1072,-193.069,152.446,86.7699,-193.424,152.955,66.2812,0.229478,74.0513,4.41149,74.18258742,-112.057,-436.902,137.761,471.6123641
958,-189.823,139.648,141.755,-185.066,136.833,123.768,-184.4,130.19,99.0441,-192.987,152.876,86.8165,-193.434,153.679,66.3205,-0.971556,72.3988,3.93465,72.50563917,-120.103,-165.254,-47.6837,209.7792897
959,-189.753,139.585,141.754,-185.073,136.825,123.763,-184.456,130.422,98.998,-192.958,153.319,86.8307,-193.427,154.411,66.3256,0.655651,73.2616,0.51409,73.26340371,162.721,86.2777,-342.056,388.4897328
960,-189.71,139.51,141.743,-185.071,136.853,123.751,-184.562,130.691,98.9067,-192.904,153.765,86.8737,-193.385,155.128,66.3629,4.24385,71.6254,3.7238,71.72213474,358.82,-163.615,320.971,508.4722642
961,-189.709,139.446,141.718,-185.098,136.865,123.729,-184.537,130.885,98.9063,-192.928,154.194,86.9194,-193.355,155.835,66.4421,2.98321,70.782,7.92071,71.22379638,-126.064,-84.3406,419.691,446.257778
962,-189.746,139.385,141.723,-185.12,136.861,123.756,-184.591,131.06,98.88,-192.799,154.471,86.9977,-193.364,156.513,66.4977,-0.90152,67.7988,5.55888,68.02630688,-388.473,-298.321,-236.183,543.7730227
963,-189.79,139.304,141.763,-185.108,136.787,123.85,-184.559,131.12,98.9329,-192.724,154.657,87.0627,-193.352,157.073,66.5836,1.20401,55.9539,8.59573,56.610295,210.553,-1184.49,303.686,1240.795838
964,-189.854,139.246,141.804,-185.131,136.728,123.926,-184.555,131.119,99.0021,-192.596,154.687,87.1593,-193.375,157.549,66.6634,-2.26051,47.6509,7.98106,48.31465191,-346.452,-830.293,-61.4673,901.7725229
965,-189.883,139.161,141.851,-185.202,136.67,123.992,-184.459,131.099,99.1158,-192.27,154.7,87.3436,-193.223,158.115,66.7996,15.1321,56.5737,13.6204,58.19019529,1739.26,892.282,563.934,2034.505854
966,-189.962,139.025,142.018,-185.164,136.54,124.231,-184.29,130.916,99.3829,-191.686,154.475,87.555,-193.004,158.449,67.0777,21.9241,33.398,27.8093,43.46013772,679.195,-2317.58,1418.89,2801.023337
967,-190.108,138.923,142.309,-185.092,136.356,124.65,-183.917,130.354,100.001,-191.096,153.539,88.0159,-192.875,158.222,67.5754,12.9327,-22.687,49.7662,54.69346059,-899.136,-5608.5,2195.69,6089.72679
968,-190.238,138.797,142.759,-185.13,135.921,125.407,-183.165,129.184,101.241,-190.171,151.732,89.6482,-192.517,156.785,69.4033,35.7956,-143.746,182.793,232.542885,2286.29,-12105.9,13302.6,18131.16388
969,-190.36,138.607,143.004,-184.929,135.267,126.177,-182.503,127.927,102.999,-189.432,150.768,93.9174,-191.349,153.514,73.6244,116.839,-327.125,422.104,534.0248613,8104.29,-18338,23931.1,31219.53407
970,-190.349,138.359,143.064,-184.386,134.589,126.881,-182.217,127.434,104.87,-189.749,150.679,98.9999,-189.898,146.17,80.0753,145.075,-734.343,645.089,977.4453742,2823.62,-40721.7,22298.5,46512.93135
971,-190.114,138.122,143.165,-183.569,134.267,127.575,-181.669,127.288,106.678,-188.943,150.092,101.965,-187.902,138.985,88.1956,199.576,-718.51,812.038,1084.279638,5450.1,1583.25,16694.9,17633.20608
972,-189.749,137.984,143.345,-182.628,133.844,128.258,-180.508,126.082,108.772,-187.534,147.819,102.335,-185.739,133.305,94.9947,216.29,-568.014,679.906,885.9526359,1671.46,15049.6,-13213.2,20096.58909
973,-189.187,137.811,143.637,-181.915,133.189,128.875,-179.514,123.546,110.512,-187.32,143.31,100.198,-184.472,128.08,97.8543,126.73,-522.529,285.963,595.6604681,-8956.04,4548.58,-39394.3,40654.77961
974,-188.571,137.515,143.678,-181.093,132.421,129.049,-178.809,120.302,111.14,-188.374,136.37,96.4502,-183.812,121.416,97.7362,65.9406,-666.328,-11.8144,666.43273,-6078.93,-14379.9,-29777.7,33622.11075
975,-187.931,137.07,143.5,-180.62,131.388,128.64,-178.566,116.32,110.766,-189.377,127.376,92.617,-182.897,112.863,95.6184,91.581,-855.357,-211.781,881.1848781,2564.04,-18902.9,-19996.7,27636.24324
976,-187.227,136.204,142.911,-180.351,129.978,127.697,-178.349,111.882,109.908,-189.511,117.787,89.3526,-181.704,103.127,92.039,119.241,-973.532,-357.933,1037.246638,2765.95,-11817.5,-14615.2,18997.57502
977,-186.651,134.912,141.972,-179.889,128.105,126.615,-177.973,107.85,109.385,-188.648,109.28,86.8744,-180.331,93.4159,87.8075,137.356,-971.159,-423.154,1059.343717,1811.53,237.37,-6522.09,6773.15609
978,-185.984,133.336,140.94,-179.456,125.992,125.47,-177.875,104.719,109.092,-187.116,103.127,85.2455,-179.39,85.5161,83.458,94.0621,-789.984,-434.946,901.805269,-4329.38,18117.5,-1179.2,18664.8828
979,-185.039,131.58,139.82,-178.916,123.839,124.198,-177.934,102.487,108.231,-186.18,99.2834,83.7086,-179.214,80.5912,79.8085,17.5893,-492.484,-364.949,612.9667714,-7647.28,29749.9,6999.75,31504.50669
980,-184.16,129.755,138.727,-178.394,121.542,123.103,-177.97,100.834,106.69,-185.597,96.8139,81.7933,-178.973,77.8314,76.3574,24.0743,-275.987,-345.112,441.8949159,648.499,21649.7,1983.72,21750.06221
981,-183.305,127.832,137.603,-177.878,119.46,121.673,-177.971,99.3603,104.79,-184.99,95.0507,79.4967,-178.902,75.84,72.7537,7.14809,-199.135,-360.375,411.7340025,-1692.62,7685.13,-1526.33,8015.975851
982,-182.446,126,136.465,-177.383,117.437,120.292,-178.126,97.9977,102.759,-184.534,93.6515,77.2175,-179.337,74.3618,69.0468,-43.4905,-147.818,-370.684,399.0699049,-5063.86,5131.74,-1030.94,7282.875175
983,-181.738,124.285,135.24,-176.97,115.653,118.777,-178.227,96.6456,100.668,-184.597,92.5993,74.8964,-180.263,73.5368,65.4282,-92.566,-82.4988,-361.864,371.1490354,-4907.55,6531.92,882,8217.539163
984,-180.901,122.555,133.939,-176.597,114.002,117.151,-178.659,95.4153,98.5187,-185.203,91.9232,72.7805,-181.991,72.7911,62.8964,-172.815,-74.5743,-253.18,263.9345347,-8024.87,792.444,10868.5,13533.32177
985,-180.108,120.943,132.66,-176.337,112.404,115.694,-179.105,93.8,97.0372,-186.414,91.0085,71.4205,-183.432,71.9652,61.4094,-144.103,-82.5897,-148.702,170.0980404,2871.16,-801.533,10447.8,10864.73836
986,-179.622,119.547,131.699,-175.976,110.857,114.846,-178.899,92.2182,96.2514,-186.228,89.9751,70.6004,-183.61,71.0855,60.3792,-17.8307,-87.9712,-103.016,135.4667054,12627.2,-538.155,4568.58,13439.03694
987,-179.223,118.581,131.027,-175.403,109.681,114.377,-178.21,90.8675,96.0644,-185.432,88.9579,70.4219,-182.91,70.2111,60.0853,69.952,-87.4422,-29.3881,92.24857052,8778.27,52.8991,7362.78,11457.37107
988,-178.682,118.136,130.505,-174.611,109.014,114.048,-177.326,89.881,95.9791,-184.689,88.272,70.3191,-182.259,69.7468,59.8617,65.1345,-46.4298,-22.3596,51.5332712,-481.755,4101.25,702.851,4188.835037
989,-178.046,117.926,130.13,-173.895,108.591,113.792,-176.679,89.2102,95.7146,-184.55,88.7276,70.1713,-182.254,70.5965,59.5593,0.466406,84.9724,-30.2449,90.19458264,-6466.81,13140.2,-788.532,14666.50164
990,-177.435,117.742,129.905,-173.445,108.27,113.613,-176.36,88.7944,95.3958,-184.699,89.3758,69.9521,-182.26,71.5889,59.3594,-0.590086,99.244,-19.9854,101.2362966,-105.649,1427.16,1025.94,1760.823745
991,-177.021,117.585,129.993,-173.029,108.054,113.612,-176.108,88.5304,95.2526,-184.637,89.9494,69.9445,-182.237,72.4673,59.3154,2.34842,87.8371,-4.40106,87.94728799,293.851,-1140.68,1558.44,1953.518494
992,-176.715,117.663,130.352,-172.695,108.093,113.92,-175.812,88.5287,95.3035,-184.538,90.5593,70.1029,-182.161,73.2842,59.3372,7.59214,81.6941,2.17929,81.72316244,524.372,-614.3,658.035,1041.796787
993,-176.623,118.055,130.796,-172.522,108.476,114.271,-175.646,88.7962,95.4565,-184.479,91.1782,70.381,-182.129,74.082,59.4064,3.23206,79.7741,6.91451,80.07320076,-436.008,-192.001,473.522,671.7071122
994,-176.694,118.549,131.272,-172.444,108.953,114.695,-175.495,89.0939,95.6716,-184.414,91.793,70.6367,-182.106,74.9217,59.4883,2.23368,83.9747,8.18856,84.37299778,-99.8378,420.064,127.405,450.1703949
995,-177.122,119.199,131.77,-172.687,109.579,115.145,-175.553,89.5694,95.9576,-184.43,92.4412,70.9533,-182.113,75.7638,59.5719,-0.673532,84.2094,8.36737,84.62408599,-290.722,23.4693,17.8814,292.2153894
996,-177.736,119.889,132.231,-173.101,110.302,115.598,-175.582,90.0834,96.2905,-184.587,93.1755,71.2813,-182.154,76.6515,59.692,-4.10974,88.7647,12.0074,89.57315234,-343.621,455.529,363.998,676.8135677
997,-178.524,120.589,132.618,-173.687,110.96,116.07,-175.748,90.6346,96.6746,-184.736,93.8798,71.6865,-182.199,77.5601,59.8357,-4.46141,90.8643,14.3673,91.99315368,-35.1667,209.957,235.997,317.825774
998,-179.591,121.371,132.895,-174.513,111.692,116.374,-176.049,91.2807,96.9044,-185.04,94.688,71.8968,-182.268,78.5044,59.9308,-6.93649,94.4316,9.51104,94.90936182,-247.508,356.734,-485.629,651.4252701
999,-180.812,122.096,133.002,-175.405,112.546,116.504,-176.274,91.8672,97.0618,-185.412,95.4396,72.1105,-182.299,79.4066,60.0084,-3.09795,90.2183,7.76574,90.55190982,383.854,-421.33,-174.53,596.0902475
1000,-182.151,122.745,132.899,-176.459,113.173,116.499,-176.551,92.3763,97.1369,-185.727,96.1043,72.3213,-182.448,80.2783,60.0694,-14.8863,87.1651,6.09942,87.37824433,-1178.83,-305.325,-166.632,1229.076787
1001,-183.442,123.209,132.719,-177.54,113.722,116.388,-176.733,92.773,97.1463,-186.188,96.663,72.4897,-182.588,81.1159,60.1292,-13.9639,83.7617,5.98133,83.97498851,92.2382,-340.343,-11.8092,352.8182257
1002,-184.911,123.621,132.47,-178.597,114.206,116.237,-176.899,93.2171,97.114,-186.517,97.2516,72.6227,-182.684,81.9281,60.1967,-9.62913,81.224,6.74091,81.50323947,433.475,-253.767,75.9587,508.0039272
1003,-186.514,123.94,132.108,-179.748,114.691,115.994,-177.036,93.7044,97.0336,-186.968,97.851,72.7435,-182.792,82.7233,60.234,-10.8272,79.5141,3.73907,79.60196444,-119.805,-170.991,-300.184,365.6522856
1004,-188.235,124.119,131.591,-180.995,115.031,115.605,-177.334,94.1484,96.8791,-187.526,98.3676,72.8331,-182.935,83.5018,60.2806,-14.253,77.8504,4.65363,77.989365,-342.578,-166.371,91.4559,391.6671768
1005,-190.079,124.047,130.99,-182.414,115.114,115.183,-177.602,94.3235,96.6665,-188.146,98.8077,72.869,-183.117,84.2663,60.3144,-18.2197,76.4549,3.38666,76.52987129,-396.669,-139.549,-126.697,439.1723452
